times;Ativa;Reactiva Indutiva;Reactiva Capacitiva
2017-12-07 13:45:00;4920;1350;0
2017-12-07 14:00:00;4930;1370;0
2017-12-07 14:15:00;4940;1360;0
2017-12-07 14:30:00;4920;1340;0
2017-12-07 14:45:00;4920;1360;0
2017-12-07 15:00:00;4920;1350;0
2017-12-07 15:15:00;4940;1360;0
2017-12-07 15:30:00;4920;1360;0
2017-12-07 15:45:00;4920;1350;0
2017-12-07 16:00:00;4910;1350;0
2017-12-07 16:15:00;4930;1350;0
2017-12-07 16:30:00;4920;1350;0
2017-12-07 16:45:00;4930;1350;0
2017-12-07 17:00:00;4920;1350;0
2017-12-07 17:15:00;4920;1340;0
2017-12-07 17:30:00;4920;1340;0
2017-12-07 17:45:00;4920;1350;0
2017-12-07 18:00:00;4920;1350;0
2017-12-07 18:15:00;4910;1360;0
2017-12-07 18:30:00;4870;1340;0
2017-12-07 18:45:00;3330;930;0
2017-12-07 19:00:00;3330;930;0
2017-12-07 19:15:00;3320;940;0
2017-12-07 19:30:00;3330;940;0
2017-12-07 19:45:00;3340;940;0
2017-12-07 20:00:00;3330;940;0
2017-12-07 20:15:00;3330;940;0
2017-12-07 20:30:00;3330;950;0
2017-12-07 20:45:00;3340;950;0
2017-12-07 21:00:00;3350;970;0
2017-12-07 21:15:00;3330;970;0
2017-12-07 21:30:00;3340;970;0
2017-12-07 21:45:00;3340;950;0
2017-12-07 22:00:00;3340;940;0
2017-12-07 22:15:00;3330;910;0
2017-12-07 22:30:00;3340;930;0
2017-12-07 22:45:00;3340;930;0
2017-12-07 23:00:00;3470;980;0
2017-12-07 23:15:00;4960;1370;0
2017-12-07 23:30:00;4960;1370;0
2017-12-07 23:45:00;4980;1370;0
2017-12-08 00:00:00;4990;1380;0
2017-12-08 00:15:00;4960;1360;0
2017-12-08 00:30:00;4960;1390;0
2017-12-08 00:45:00;4990;1400;0
2017-12-08 01:00:00;4980;1410;0
2017-12-08 01:15:00;4970;1430;0
2017-12-08 01:30:00;4980;1440;0
2017-12-08 01:45:00;4970;1420;0
2017-12-08 02:00:00;4970;1390;0
2017-12-08 02:15:00;4950;1390;0
2017-12-08 02:30:00;4970;1390;0
2017-12-08 02:45:00;4970;1410;0
2017-12-08 03:00:00;4980;1400;0
2017-12-08 03:15:00;5500;1570;0
2017-12-08 03:30:00;6530;1840;0
2017-12-08 03:45:00;6520;1810;0
2017-12-08 04:00:00;6520;1800;0
2017-12-08 04:15:00;6530;1820;0
2017-12-08 04:30:00;6520;1820;0
2017-12-08 04:45:00;6510;1830;0
2017-12-08 05:00:00;6520;1820;0
2017-12-08 05:15:00;6550;1840;0
2017-12-08 05:30:00;6510;1820;0
2017-12-08 05:45:00;6510;1800;0
2017-12-08 06:00:00;6500;1800;0
2017-12-08 06:15:00;6540;1820;0
2017-12-08 06:30:00;6510;1810;0
2017-12-08 06:45:00;6500;1810;0
2017-12-08 07:00:00;6490;1810;0
2017-12-08 07:15:00;4950;1370;0
2017-12-08 07:30:00;4930;1370;0
2017-12-08 07:45:00;4930;1400;0
2017-12-08 08:00:00;4920;1380;0
2017-12-08 08:15:00;4910;1360;0
2017-12-08 08:30:00;4920;1360;0
2017-12-08 08:45:00;4920;1350;0
2017-12-08 09:00:00;4910;1340;0
2017-12-08 09:15:00;4900;1360;0
2017-12-08 09:30:00;3700;1050;0
2017-12-08 09:45:00;3330;950;0
2017-12-08 10:00:00;3320;940;0
2017-12-08 10:15:00;3320;940;0
2017-12-08 10:30:00;3320;930;0
2017-12-08 10:45:00;3320;920;0
2017-12-08 11:00:00;3320;920;0
2017-12-08 11:15:00;3320;920;0
2017-12-08 11:30:00;3310;910;0
2017-12-08 11:45:00;3320;900;0
2017-12-08 12:00:00;3320;910;0
2017-12-08 12:15:00;3310;920;0
2017-12-08 12:30:00;3320;920;0
2017-12-08 12:45:00;3330;930;0
2017-12-08 13:00:00;3320;910;0
2017-12-08 13:15:00;3310;920;0
2017-12-08 13:30:00;3320;930;0
2017-12-08 13:45:00;3310;930;0
2017-12-08 14:00:00;3320;930;0
2017-12-08 14:15:00;3330;950;0
2017-12-08 14:30:00;3330;930;0
2017-12-08 14:45:00;3320;940;0
2017-12-08 15:00:00;3330;950;0
2017-12-08 15:15:00;4670;1310;0
2017-12-08 15:30:00;4960;1400;0
2017-12-08 15:45:00;4950;1390;0
2017-12-08 16:00:00;4940;1370;0
2017-12-08 16:15:00;4960;1390;0
2017-12-08 16:30:00;4950;1360;0
2017-12-08 16:45:00;4950;1400;0
2017-12-08 17:00:00;4960;1410;0
2017-12-08 17:15:00;4950;1370;0
2017-12-08 17:30:00;4950;1380;0
2017-12-08 17:45:00;4960;1420;0
2017-12-08 18:00:00;4950;1390;0
2017-12-08 18:15:00;4960;1390;0
2017-12-08 18:30:00;4680;1320;0
2017-12-08 18:45:00;3320;940;0
2017-12-08 19:00:00;3330;940;0
2017-12-08 19:15:00;3330;950;0
2017-12-08 19:30:00;3320;950;0
2017-12-08 19:45:00;3340;950;0
2017-12-08 20:00:00;3330;950;0
2017-12-08 20:15:00;3330;950;0
2017-12-08 20:30:00;3320;950;0
2017-12-08 20:45:00;3340;970;0
2017-12-08 21:00:00;3330;920;0
2017-12-08 21:15:00;3970;1110;0
2017-12-08 21:30:00;5100;1430;0
2017-12-08 21:45:00;5110;1430;0
2017-12-08 22:00:00;5100;1450;0
2017-12-08 22:15:00;5090;1450;0
2017-12-08 22:30:00;5110;1470;0
2017-12-08 22:45:00;5100;1470;0
2017-12-08 23:00:00;5110;1470;0
2017-12-08 23:15:00;5080;1420;0
2017-12-08 23:30:00;5090;1420;0
2017-12-08 23:45:00;5090;1420;0
2017-12-09 00:00:00;5110;1430;0
2017-12-09 00:15:00;5080;1440;0
2017-12-09 00:30:00;5090;1440;0
2017-12-09 00:45:00;5100;1440;0
2017-12-09 01:00:00;5090;1460;0
2017-12-09 01:15:00;5090;1460;0
2017-12-09 01:30:00;5090;1440;0
2017-12-09 01:45:00;5090;1450;0
2017-12-09 02:00:00;5090;1440;0
2017-12-09 02:15:00;5080;1440;0
2017-12-09 02:30:00;5080;1450;0
2017-12-09 02:45:00;5090;1450;0
2017-12-09 03:00:00;5080;1450;0
2017-12-09 03:15:00;5080;1450;0
2017-12-09 03:30:00;5090;1460;0
2017-12-09 03:45:00;5090;1450;0
2017-12-09 04:00:00;5090;1470;0
2017-12-09 04:15:00;5090;1460;0
2017-12-09 04:30:00;5090;1450;0
2017-12-09 04:45:00;5090;1470;0
2017-12-09 05:00:00;5080;1460;0
2017-12-09 05:15:00;5090;1460;0
2017-12-09 05:30:00;5090;1480;0
2017-12-09 05:45:00;5080;1460;0
2017-12-09 06:00:00;5090;1460;0
2017-12-09 06:15:00;5100;1460;0
2017-12-09 06:30:00;5080;1450;0
2017-12-09 06:45:00;5080;1440;0
2017-12-09 07:00:00;5090;1450;0
2017-12-09 07:15:00;5110;1440;0
2017-12-09 07:30:00;5070;1430;0
2017-12-09 07:45:00;5070;1450;0
2017-12-09 08:00:00;5070;1440;0
2017-12-09 08:15:00;5080;1420;0
2017-12-09 08:30:00;5070;1420;0
2017-12-09 08:45:00;5060;1410;0
2017-12-09 09:00:00;5070;1420;0
2017-12-09 09:15:00;3550;990;0
2017-12-09 09:30:00;3440;960;0
2017-12-09 09:45:00;3440;1000;0
2017-12-09 10:00:00;3450;990;0
2017-12-09 10:15:00;3440;1010;0
2017-12-09 10:30:00;3450;1000;0
2017-12-09 10:45:00;3450;1000;0
2017-12-09 11:00:00;3450;990;0
2017-12-09 11:15:00;3440;980;0
2017-12-09 11:30:00;3450;980;0
2017-12-09 11:45:00;3440;980;0
2017-12-09 12:00:00;3450;970;0
2017-12-09 12:15:00;3440;970;0
2017-12-09 12:30:00;3450;980;0
2017-12-09 12:45:00;3440;970;0
2017-12-09 13:00:00;3440;960;0
2017-12-09 13:15:00;3440;970;0
2017-12-09 13:30:00;3450;990;0
2017-12-09 13:45:00;3450;980;0
2017-12-09 14:00:00;3440;990;0
2017-12-09 14:15:00;3450;990;0
2017-12-09 14:30:00;3450;980;0
2017-12-09 14:45:00;3450;1000;0
2017-12-09 15:00:00;3440;1000;0
2017-12-09 15:15:00;3460;990;0
2017-12-09 15:30:00;3440;970;0
2017-12-09 15:45:00;3440;980;0
2017-12-09 16:00:00;3440;980;0
2017-12-09 16:15:00;4890;1380;0
2017-12-09 16:30:00;5090;1430;0
2017-12-09 16:45:00;5080;1430;0
2017-12-09 17:00:00;5090;1460;0
2017-12-09 17:15:00;5090;1420;0
2017-12-09 17:30:00;5070;1410;0
2017-12-09 17:45:00;5100;1450;0
2017-12-09 18:00:00;5100;1470;0
2017-12-09 18:15:00;5100;1500;0
2017-12-09 18:30:00;3880;1120;0
2017-12-09 18:45:00;3330;960;0
2017-12-09 19:00:00;3340;970;0
2017-12-09 19:15:00;3330;940;0
2017-12-09 19:30:00;3340;960;0
2017-12-09 19:45:00;3340;970;0
2017-12-09 20:00:00;3340;950;0
2017-12-09 20:15:00;3320;940;0
2017-12-09 20:30:00;3340;950;0
2017-12-09 20:45:00;3340;950;0
2017-12-09 21:00:00;3340;930;0
2017-12-09 21:15:00;3330;940;0
2017-12-09 21:30:00;3330;920;0
2017-12-09 21:45:00;3340;930;0
2017-12-09 22:00:00;3350;930;0
2017-12-09 22:15:00;3330;910;0
2017-12-09 22:30:00;3340;940;0
2017-12-09 22:45:00;3340;960;0
2017-12-09 23:00:00;3340;950;0
2017-12-09 23:15:00;4570;1310;0
2017-12-09 23:30:00;4990;1430;0
2017-12-09 23:45:00;4980;1430;0
2017-12-10 00:00:00;5000;1430;0
2017-12-10 00:15:00;4970;1430;0
2017-12-10 00:30:00;4980;1430;0
2017-12-10 00:45:00;4970;1420;0
2017-12-10 01:00:00;4980;1420;0
2017-12-10 01:15:00;4960;1430;0
2017-12-10 01:30:00;4980;1420;0
2017-12-10 01:45:00;4980;1430;0
2017-12-10 02:00:00;4970;1430;0
2017-12-10 02:15:00;4970;1390;0
2017-12-10 02:30:00;4960;1380;0
2017-12-10 02:45:00;4960;1390;0
2017-12-10 03:00:00;4970;1390;0
2017-12-10 03:15:00;4970;1390;0
2017-12-10 03:30:00;4960;1390;0
2017-12-10 03:45:00;4970;1390;0
2017-12-10 04:00:00;4980;1400;0
2017-12-10 04:15:00;4970;1400;0
2017-12-10 04:30:00;4970;1410;0
2017-12-10 04:45:00;4960;1400;0
2017-12-10 05:00:00;4970;1400;0
2017-12-10 05:15:00;4960;1390;0
2017-12-10 05:30:00;4950;1380;0
2017-12-10 05:45:00;4960;1380;0
2017-12-10 06:00:00;4950;1370;0
2017-12-10 06:15:00;4960;1360;0
2017-12-10 06:30:00;4960;1370;0
2017-12-10 06:45:00;4940;1360;0
2017-12-10 07:00:00;4950;1380;0
2017-12-10 07:15:00;4960;1400;0
2017-12-10 07:30:00;4940;1390;0
2017-12-10 07:45:00;4940;1400;0
2017-12-10 08:00:00;4940;1390;0
2017-12-10 08:15:00;4930;1380;0
2017-12-10 08:30:00;4920;1370;0
2017-12-10 08:45:00;4940;1420;0
2017-12-10 09:00:00;4940;1420;0
2017-12-10 09:15:00;4930;1390;0
2017-12-10 09:30:00;4920;1370;0
2017-12-10 09:45:00;4930;1390;0
2017-12-10 10:00:00;4930;1360;0
2017-12-10 10:15:00;4930;1360;0
2017-12-10 10:30:00;4930;1380;0
2017-12-10 10:45:00;4930;1370;0
2017-12-10 11:00:00;4920;1360;0
2017-12-10 11:15:00;4090;1140;0
2017-12-10 11:30:00;3300;920;0
2017-12-10 11:45:00;3300;930;0
2017-12-10 12:00:00;3300;920;0
2017-12-10 12:15:00;3310;910;0
2017-12-10 12:30:00;3310;910;0
2017-12-10 12:45:00;3310;920;0
2017-12-10 13:00:00;3310;910;0
2017-12-10 13:15:00;3300;910;0
2017-12-10 13:30:00;3310;940;0
2017-12-10 13:45:00;3310;940;0
2017-12-10 14:00:00;3310;950;0
2017-12-10 14:15:00;3320;960;0
2017-12-10 14:30:00;3320;960;0
2017-12-10 14:45:00;3310;950;0
2017-12-10 15:00:00;3300;950;0
2017-12-10 15:15:00;3320;960;0
2017-12-10 15:30:00;3310;950;0
2017-12-10 15:45:00;3310;960;0
2017-12-10 16:00:00;3310;950;0
2017-12-10 16:15:00;3310;930;0
2017-12-10 16:30:00;3310;920;0
2017-12-10 16:45:00;3320;940;0
2017-12-10 17:00:00;3320;920;0
2017-12-10 17:15:00;3310;910;0
2017-12-10 17:30:00;3320;940;0
2017-12-10 17:45:00;3320;970;0
2017-12-10 18:00:00;3330;950;0
2017-12-10 18:15:00;3330;940;0
2017-12-10 18:30:00;3330;950;0
2017-12-10 18:45:00;3330;940;0
2017-12-10 19:00:00;3330;950;0
2017-12-10 19:15:00;3320;950;0
2017-12-10 19:30:00;3330;940;0
2017-12-10 19:45:00;3330;940;0
2017-12-10 20:00:00;3330;960;0
2017-12-10 20:15:00;3330;950;0
2017-12-10 20:30:00;3320;940;0
2017-12-10 20:45:00;3330;950;0
2017-12-10 21:00:00;3340;950;0
2017-12-10 21:15:00;3320;960;0
2017-12-10 21:30:00;3330;970;0
2017-12-10 21:45:00;3340;970;0
2017-12-10 22:00:00;3730;1080;0
2017-12-10 22:15:00;5110;1440;0
2017-12-10 22:30:00;3130;950;0
2017-12-10 22:45:00;3470;1020;0
2017-12-10 23:00:00;5080;1420;0
2017-12-10 23:15:00;5070;1430;0
2017-12-10 23:30:00;600;310;0
2017-12-10 23:45:00;3960;1160;0
2017-12-11 00:00:00;5000;1450;0
2017-12-11 00:15:00;4980;1440;0
2017-12-11 00:30:00;4990;1460;0
2017-12-11 00:45:00;4990;1450;0
2017-12-11 01:00:00;4990;1470;0
2017-12-11 01:15:00;4980;1440;0
2017-12-11 01:30:00;4990;1440;0
2017-12-11 01:45:00;4990;1460;0
2017-12-11 02:00:00;4990;1450;0
2017-12-11 02:15:00;4990;1450;0
2017-12-11 02:30:00;4980;1450;0
2017-12-11 02:45:00;4990;1450;0
2017-12-11 03:00:00;4990;1450;0
2017-12-11 03:15:00;4970;1450;0
2017-12-11 03:30:00;4990;1460;0
2017-12-11 03:45:00;4980;1450;0
2017-12-11 04:00:00;4980;1460;0
2017-12-11 04:15:00;4980;1450;0
2017-12-11 04:30:00;4980;1440;0
2017-12-11 04:45:00;4980;1460;0
2017-12-11 05:00:00;4960;1440;0
2017-12-11 05:15:00;4980;1440;0
2017-12-11 05:30:00;4970;1450;0
2017-12-11 05:45:00;4960;1440;0
2017-12-11 06:00:00;4970;1450;0
2017-12-11 06:15:00;4980;1450;0
2017-12-11 06:30:00;4960;1430;0
2017-12-11 06:45:00;4970;1410;0
2017-12-11 07:00:00;4960;1410;0
2017-12-11 07:15:00;4970;1430;0
2017-12-11 07:30:00;4960;1440;0
2017-12-11 07:45:00;4960;1460;0
2017-12-11 08:00:00;4960;1460;0
2017-12-11 08:15:00;4960;1430;0
2017-12-11 08:30:00;4960;1420;0
2017-12-11 08:45:00;4960;1420;0
2017-12-11 09:00:00;4960;1390;0
2017-12-11 09:15:00;4950;1410;0
2017-12-11 09:30:00;4610;1320;0
2017-12-11 09:45:00;3330;970;0
2017-12-11 10:00:00;3330;970;0
2017-12-11 10:15:00;3330;980;0
2017-12-11 10:30:00;3330;970;0
2017-12-11 10:45:00;3330;960;0
2017-12-11 11:00:00;3340;970;0
2017-12-11 11:15:00;3340;970;0
2017-12-11 11:30:00;3330;950;0
2017-12-11 11:45:00;3330;950;0
2017-12-11 12:00:00;3330;950;0
2017-12-11 12:15:00;3530;1020;0
2017-12-11 12:30:00;4970;1410;0
2017-12-11 12:45:00;4980;1430;0
2017-12-11 13:00:00;4980;1430;0
2017-12-11 13:15:00;4980;1460;0
2017-12-11 13:30:00;4980;1460;0
2017-12-11 13:45:00;4970;1440;0
2017-12-11 14:00:00;4980;1440;0
2017-12-11 14:15:00;4980;1450;0
2017-12-11 14:30:00;4970;1410;0
2017-12-11 14:45:00;4970;1430;0
2017-12-11 15:00:00;4980;1480;0
2017-12-11 15:15:00;4990;1450;0
2017-12-11 15:30:00;4970;1440;0
2017-12-11 15:45:00;4980;1450;0
2017-12-11 16:00:00;4970;1480;0
2017-12-11 16:15:00;4990;1450;0
2017-12-11 16:30:00;4970;1420;0
2017-12-11 16:45:00;4980;1420;0
2017-12-11 17:00:00;4980;1450;0
2017-12-11 17:15:00;4970;1450;0
2017-12-11 17:30:00;4970;1420;0
2017-12-11 17:45:00;4980;1410;0
2017-12-11 18:00:00;4980;1390;0
2017-12-11 18:15:00;4970;1390;0
2017-12-11 18:30:00;4560;1290;0
2017-12-11 18:45:00;3380;970;0
2017-12-11 19:00:00;3380;980;0
2017-12-11 19:15:00;3380;970;0
2017-12-11 19:30:00;3380;970;0
2017-12-11 19:45:00;3390;970;0
2017-12-11 20:00:00;3390;980;0
2017-12-11 20:15:00;3370;980;0
2017-12-11 20:30:00;3390;990;0
2017-12-11 20:45:00;3390;990;0
2017-12-11 21:00:00;3390;1000;0
2017-12-11 21:15:00;3370;1000;0
2017-12-11 21:30:00;3390;1010;0
2017-12-11 21:45:00;3400;1030;0
2017-12-11 22:00:00;3390;1010;0
2017-12-11 22:15:00;4000;1180;0
2017-12-11 22:30:00;5050;1460;0
2017-12-11 22:45:00;5040;1440;0
2017-12-11 23:00:00;5040;1440;0
2017-12-11 23:15:00;5020;1440;0
2017-12-11 23:30:00;5030;1450;0
2017-12-11 23:45:00;5040;1450;0
2017-12-12 00:00:00;5040;1420;0
2017-12-12 00:15:00;5020;1410;0
2017-12-12 00:30:00;5020;1430;0
2017-12-12 00:45:00;5020;1440;0
2017-12-12 01:00:00;5020;1440;0
2017-12-12 01:15:00;5010;1430;0
2017-12-12 01:30:00;5030;1450;0
2017-12-12 01:45:00;5020;1420;0
2017-12-12 02:00:00;5020;1420;0
2017-12-12 02:15:00;5020;1470;0
2017-12-12 02:30:00;5030;1500;0
2017-12-12 02:45:00;5020;1480;0
2017-12-12 03:00:00;5020;1470;0
2017-12-12 03:15:00;5020;1490;0
2017-12-12 03:30:00;5020;1480;0
2017-12-12 03:45:00;5020;1490;0
2017-12-12 04:00:00;5020;1470;0
2017-12-12 04:15:00;5020;1470;0
2017-12-12 04:30:00;5010;1490;0
2017-12-12 04:45:00;5030;1480;0
2017-12-12 05:00:00;5000;1480;0
2017-12-12 05:15:00;5030;1490;0
2017-12-12 05:30:00;5010;1470;0
2017-12-12 05:45:00;5020;1480;0
2017-12-12 06:00:00;5030;1490;0
2017-12-12 06:15:00;5030;1460;0
2017-12-12 06:30:00;5010;1430;0
2017-12-12 06:45:00;5010;1430;0
2017-12-12 07:00:00;5000;1430;0
2017-12-12 07:15:00;5020;1440;0
2017-12-12 07:30:00;5010;1450;0
2017-12-12 07:45:00;5000;1450;0
2017-12-12 08:00:00;5010;1460;0
2017-12-12 08:15:00;5010;1430;0
2017-12-12 08:30:00;5020;1440;0
2017-12-12 08:45:00;5020;1430;0
2017-12-12 09:00:00;5010;1420;0
2017-12-12 09:15:00;5010;1410;0
2017-12-12 09:30:00;5010;1420;0
2017-12-12 09:45:00;5010;1410;0
2017-12-12 10:00:00;5010;1400;0
2017-12-12 10:15:00;5000;1420;0
2017-12-12 10:30:00;3500;990;0
2017-12-12 10:45:00;3370;960;0
2017-12-12 11:00:00;3370;960;0
2017-12-12 11:15:00;5080;1450;0
2017-12-12 11:30:00;5150;1460;0
2017-12-12 11:45:00;5140;1480;0
2017-12-12 12:00:00;5160;1480;0
2017-12-12 12:15:00;6120;1790;0
2017-12-12 12:30:00;6740;1970;0
2017-12-12 12:45:00;6720;1990;0
2017-12-12 13:00:00;6730;1960;0
2017-12-12 13:15:00;6720;1960;0
2017-12-12 13:30:00;6730;1960;0
2017-12-12 13:45:00;6730;1950;0
2017-12-12 14:00:00;6720;1950;0
2017-12-12 14:15:00;6740;1960;0
2017-12-12 14:30:00;6730;1960;0
2017-12-12 14:45:00;6720;1940;0
2017-12-12 15:00:00;6720;1940;0
2017-12-12 15:15:00;6740;1950;0
2017-12-12 15:30:00;6720;1950;0
2017-12-12 15:45:00;6710;1940;0
2017-12-12 16:00:00;6700;1940;0
2017-12-12 16:15:00;6730;1950;0
2017-12-12 16:30:00;6710;1930;0
2017-12-12 16:45:00;6710;1930;0
2017-12-12 17:00:00;6720;1940;0
2017-12-12 17:15:00;6000;1720;0
2017-12-12 17:30:00;4980;1410;0
2017-12-12 17:45:00;5000;1420;0
2017-12-12 18:00:00;5010;1440;0
2017-12-12 18:15:00;5000;1460;0
2017-12-12 18:30:00;4820;1410;0
2017-12-12 18:45:00;3380;990;0
2017-12-12 19:00:00;3380;980;0
2017-12-12 19:15:00;3370;980;0
2017-12-12 19:30:00;3380;980;0
2017-12-12 19:45:00;3380;970;0
2017-12-12 20:00:00;3390;980;0
2017-12-12 20:15:00;3380;970;0
2017-12-12 20:30:00;3380;990;0
2017-12-12 20:45:00;3380;980;0
2017-12-12 21:00:00;3390;990;0
2017-12-12 21:15:00;3380;1000;0
2017-12-12 21:30:00;3390;1000;0
2017-12-12 21:45:00;4360;1290;0
2017-12-12 22:00:00;5040;1470;0
2017-12-12 22:15:00;5020;1490;0
2017-12-12 22:30:00;5040;1500;0
2017-12-12 22:45:00;5040;1490;0
2017-12-12 23:00:00;5040;1480;0
2017-12-12 23:15:00;6020;1720;0
2017-12-12 23:30:00;6570;1890;0
2017-12-12 23:45:00;6610;1910;0
2017-12-13 00:00:00;6590;1900;0
2017-12-13 00:15:00;6570;1860;0
2017-12-13 00:30:00;6580;1860;0
2017-12-13 00:45:00;6590;1890;0
2017-12-13 01:00:00;6600;1880;0
2017-12-13 01:15:00;6570;1880;0
2017-12-13 01:30:00;6580;1890;0
2017-12-13 01:45:00;6590;1890;0
2017-12-13 02:00:00;6580;1900;0
2017-12-13 02:15:00;6580;1910;0
2017-12-13 02:30:00;6590;1930;0
2017-12-13 02:45:00;6580;1920;0
2017-12-13 03:00:00;6600;1910;0
2017-12-13 03:15:00;6580;1940;0
2017-12-13 03:30:00;6580;1930;0
2017-12-13 03:45:00;6580;1920;0
2017-12-13 04:00:00;6580;1930;0
2017-12-13 04:15:00;6590;1950;0
2017-12-13 04:30:00;6580;1880;0
2017-12-13 04:45:00;5910;1720;0
2017-12-13 05:00:00;4940;1470;0
2017-12-13 05:15:00;4960;1470;0
2017-12-13 05:30:00;4940;1470;0
2017-12-13 05:45:00;4950;1490;0
2017-12-13 06:00:00;4950;1460;0
2017-12-13 06:15:00;3470;1040;0
2017-12-13 06:30:00;3340;1000;0
2017-12-13 06:45:00;3340;990;0
2017-12-13 07:00:00;3340;980;0
2017-12-13 07:15:00;3340;1010;0
2017-12-13 07:30:00;3340;1010;0
2017-12-13 07:45:00;3340;1020;0
2017-12-13 08:00:00;3330;1010;0
2017-12-13 08:15:00;3340;1000;0
2017-12-13 08:30:00;3330;980;0
2017-12-13 08:45:00;3340;1000;0
2017-12-13 09:00:00;3330;1010;0
2017-12-13 09:15:00;2640;810;0
2017-12-13 09:30:00;1730;560;0
2017-12-13 09:45:00;1730;600;0
2017-12-13 10:00:00;1730;550;0
2017-12-13 10:15:00;1730;560;0
2017-12-13 10:30:00;1730;550;0
2017-12-13 10:45:00;1730;550;0
2017-12-13 11:00:00;1730;550;0
2017-12-13 11:15:00;1730;550;0
2017-12-13 11:30:00;1730;560;0
2017-12-13 11:45:00;1720;540;0
2017-12-13 12:00:00;1720;550;0
2017-12-13 12:15:00;1730;560;0
2017-12-13 12:30:00;1720;550;0
2017-12-13 12:45:00;1730;570;0
2017-12-13 13:00:00;1720;560;0
2017-12-13 13:15:00;1730;550;0
2017-12-13 13:30:00;1730;570;0
2017-12-13 13:45:00;1720;560;0
2017-12-13 14:00:00;2360;720;0
2017-12-13 14:15:00;3330;1000;0
2017-12-13 14:30:00;3320;1000;0
2017-12-13 14:45:00;3320;980;0
2017-12-13 15:00:00;3320;990;0
2017-12-13 15:15:00;3340;980;0
2017-12-13 15:30:00;3320;990;0
2017-12-13 15:45:00;3320;990;0
2017-12-13 16:00:00;3320;980;0
2017-12-13 16:15:00;3320;970;0
2017-12-13 16:30:00;3320;980;0
2017-12-13 16:45:00;3320;1000;0
2017-12-13 17:00:00;3330;1010;0
2017-12-13 17:15:00;3330;1000;0
2017-12-13 17:30:00;3320;990;0
2017-12-13 17:45:00;3320;970;0
2017-12-13 18:00:00;3320;970;0
2017-12-13 18:15:00;3310;980;0
2017-12-13 18:30:00;3300;970;0
2017-12-13 18:45:00;1690;530;0
2017-12-13 19:00:00;1690;540;0
2017-12-13 19:15:00;1690;540;0
2017-12-13 19:30:00;1690;530;0
2017-12-13 19:45:00;1700;540;0
2017-12-13 20:00:00;1690;540;0
2017-12-13 20:15:00;1690;550;0
2017-12-13 20:30:00;1690;540;0
2017-12-13 20:45:00;1700;550;0
2017-12-13 21:00:00;1690;550;0
2017-12-13 21:15:00;1690;550;0
2017-12-13 21:30:00;1700;550;0
2017-12-13 21:45:00;1690;520;0
2017-12-13 22:00:00;3060;920;0
2017-12-13 22:15:00;3450;1020;0
2017-12-13 22:30:00;3470;1030;0
2017-12-13 22:45:00;3470;1050;0
2017-12-13 23:00:00;3480;1070;0
2017-12-13 23:15:00;3460;1060;0
2017-12-13 23:30:00;3460;1080;0
2017-12-13 23:45:00;3470;1060;0
2017-12-14 00:00:00;3470;1040;0
2017-12-14 00:15:00;4570;1310;0
2017-12-14 00:30:00;5120;1430;0
2017-12-14 00:45:00;5110;1440;0
2017-12-14 01:00:00;5120;1450;0
2017-12-14 01:15:00;5100;1430;0
2017-12-14 01:30:00;5110;1440;0
2017-12-14 01:45:00;6670;1920;0
2017-12-14 02:00:00;6710;1930;0
2017-12-14 02:15:00;6700;1920;0
2017-12-14 02:30:00;6710;1930;0
2017-12-14 02:45:00;6710;1950;0
2017-12-14 03:00:00;6700;1940;0
2017-12-14 03:15:00;6710;1940;0
2017-12-14 03:30:00;6700;1980;0
2017-12-14 03:45:00;6700;1960;0
2017-12-14 04:00:00;6700;1960;0
2017-12-14 04:15:00;6710;1970;0
2017-12-14 04:30:00;6690;1950;0
2017-12-14 04:45:00;6690;1950;0
2017-12-14 05:00:00;6690;1960;0
2017-12-14 05:15:00;6710;1950;0
2017-12-14 05:30:00;6680;1930;0
2017-12-14 05:45:00;6690;1940;0
2017-12-14 06:00:00;6680;1930;0
2017-12-14 06:15:00;6350;1830;0
2017-12-14 06:30:00;5130;1480;0
2017-12-14 06:45:00;5120;1470;0
2017-12-14 07:00:00;5130;1460;0
2017-12-14 07:15:00;5130;1480;0
2017-12-14 07:30:00;5130;1480;0
2017-12-14 07:45:00;5130;1500;0
2017-12-14 08:00:00;5130;1480;0
2017-12-14 08:15:00;5120;1460;0
2017-12-14 08:30:00;5130;1470;0
2017-12-14 08:45:00;5130;1480;0
2017-12-14 09:00:00;5140;1530;0
2017-12-14 09:15:00;5130;1510;0
2017-12-14 09:30:00;5140;1510;0
2017-12-14 09:45:00;5140;1510;0
2017-12-14 10:00:00;5140;1500;0
2017-12-14 10:15:00;5130;1520;0
2017-12-14 10:30:00;5130;1540;0
2017-12-14 10:45:00;5140;1500;0
2017-12-14 11:00:00;4330;1270;0
2017-12-14 11:15:00;3500;1040;0
2017-12-14 11:30:00;3500;1030;0
2017-12-14 11:45:00;3510;1020;0
2017-12-14 12:00:00;3500;1040;0
2017-12-14 12:15:00;3500;1020;0
2017-12-14 12:30:00;3500;1030;0
2017-12-14 12:45:00;3500;1040;0
2017-12-14 13:00:00;3500;1040;0
2017-12-14 13:15:00;4930;1450;0
2017-12-14 13:30:00;5140;1500;0
2017-12-14 13:45:00;5150;1520;0
2017-12-14 14:00:00;5830;1730;0
2017-12-14 14:15:00;5280;1530;0
